clean_price_id,crop_id,crop_name,state,year_month,avg_modal_price_inr,min_price_inr,max_price_inr,total_arrivals_tonnes,n_source_records,data_origin
MPC002323,CROP019,Potato,Karnataka,2025-07,1710.0,1573.0,1847.0,98.4,1,DEMO
MPC002324,CROP019,Potato,Karnataka,2025-08,1532.0,1409.0,1655.0,175.1,1,DEMO
MPC002325,CROP019,Potato,Karnataka,2025-09,1444.0,1328.0,1560.0,19.6,1,DEMO
MPC002326,CROP019,Potato,Karnataka,2025-10,1560.0,1435.0,1685.0,113.6,1,DEMO
MPC002327,CROP019,Potato,Karnataka,2025-11,1629.0,1499.0,1759.0,185.6,1,DEMO
MPC002328,CROP019,Potato,Karnataka,2025-12,1623.0,1493.0,1753.0,253.2,1,DEMO
MPC002329,CROP019,Potato,Karnataka,2026-01,1887.0,1736.0,2038.0,74.7,1,DEMO
MPC002330,CROP019,Potato,Karnataka,2026-02,2149.0,1977.0,2321.0,95.6,1,DEMO
MPC002331,CROP019,Potato,Karnataka,2026-03,1990.0,1831.0,2149.0,31.1,1,DEMO
MPC002332,CROP019,Potato,Karnataka,2026-04,2249.0,2069.0,2429.0,89.0,1,DEMO
MPC002333,CROP019,Potato,Karnataka,2026-05,2134.0,1963.0,2305.0,164.5,1,DEMO
MPC002334,CROP019,Potato,Karnataka,2026-06,1800.0,1656.0,1944.0,153.4,1,DEMO
MPC002335,CROP019,Potato,Karnataka,2026-07,1687.0,1552.0,1822.0,59.5,1,DEMO
MPC002336,CROP019,Potato,Karnataka,2026-08,1501.0,1381.0,1621.0,14.2,1,DEMO
MPC002337,CROP019,Potato,Maharashtra,2024-01,1710.0,1573.0,1847.0,114.9,1,DEMO
MPC002338,CROP019,Potato,Maharashtra,2024-02,1825.0,1679.0,1971.0,48.3,1,DEMO
MPC002339,CROP019,Potato,Maharashtra,2024-03,1654.0,1522.0,1786.0,61.2,1,DEMO
MPC002340,CROP019,Potato,Maharashtra,2024-04,1682.0,1547.0,1817.0,82.6,1,DEMO
MPC002341,CROP019,Potato,Maharashtra,2024-05,1702.0,1566.0,1838.0,271.7,1,DEMO
MPC002342,CROP019,Potato,Maharashtra,2024-06,1582.0,1455.0,1709.0,60.0,1,DEMO
MPC002343,CROP019,Potato,Maharashtra,2024-07,1559.0,1434.0,1684.0,84.0,1,DEMO
MPC002344,CROP019,Potato,Maharashtra,2024-08,1646.0,1514.0,1778.0,12.8,1,DEMO
MPC002345,CROP019,Potato,Maharashtra,2024-09,1564.0,1439.0,1689.0,8.8,1,DEMO
MPC002346,CROP019,Potato,Maharashtra,2024-10,1495.0,1375.0,1615.0,78.9,1,DEMO
MPC002347,CROP019,Potato,Maharashtra,2024-11,1568.0,1443.0,1693.0,56.3,1,DEMO
MPC002348,CROP019,Potato,Maharashtra,2024-12,1539.0,1416.0,1662.0,163.5,1,DEMO
MPC002349,CROP019,Potato,Maharashtra,2025-01,1905.0,1753.0,2057.0,82.1,1,DEMO
MPC002350,CROP019,Potato,Maharashtra,2025-02,2005.0,1845.0,2165.0,160.0,1,DEMO
MPC002351,CROP019,Potato,Maharashtra,2025-03,1961.0,1804.0,2118.0,37.5,1,DEMO
MPC002352,CROP019,Potato,Maharashtra,2025-04,1913.0,1760.0,2066.0,139.8,1,DEMO
MPC002353,CROP019,Potato,Maharashtra,2025-05,1818.0,1673.0,1963.0,60.8,1,DEMO
MPC002354,CROP019,Potato,Maharashtra,2025-06,1838.0,1691.0,1985.0,268.7,1,DEMO
MPC002355,CROP019,Potato,Maharashtra,2025-07,1614.0,1485.0,1743.0,109.8,1,DEMO
MPC002356,CROP019,Potato,Maharashtra,2025-08,1506.0,1386.0,1626.0,107.8,1,DEMO
MPC002357,CROP019,Potato,Maharashtra,2025-09,1578.0,1452.0,1704.0,49.6,1,DEMO
MPC002358,CROP019,Potato,Maharashtra,2025-10,1544.0,1420.0,1668.0,47.7,1,DEMO
MPC002359,CROP019,Potato,Maharashtra,2025-11,1620.0,1490.0,1750.0,119.3,1,DEMO
MPC002360,CROP019,Potato,Maharashtra,2025-12,1770.0,1628.0,1912.0,120.7,1,DEMO
MPC002361,CROP019,Potato,Maharashtra,2026-01,1937.0,1782.0,2092.0,100.6,1,DEMO
MPC002362,CROP019,Potato,Maharashtra,2026-02,1930.0,1776.0,2084.0,105.2,1,DEMO
MPC002363,CROP019,Potato,Maharashtra,2026-03,1949.0,1793.0,2105.0,142.8,1,DEMO
MPC002364,CROP019,Potato,Maharashtra,2026-04,2023.0,1861.0,2185.0,49.2,1,DEMO
MPC002365,CROP019,Potato,Maharashtra,2026-05,1929.0,1775.0,2083.0,140.5,1,DEMO
MPC002366,CROP019,Potato,Maharashtra,2026-06,1725.0,1587.0,1863.0,82.0,1,DEMO
MPC002367,CROP019,Potato,Maharashtra,2026-07,1500.0,1380.0,1620.0,62.9,1,DEMO
MPC002368,CROP019,Potato,Maharashtra,2026-08,1649.0,1517.0,1781.0,52.1,1,DEMO
MPC002369,CROP020,Onion,Bihar,2024-01,3676.0,3382.0,3970.0,66.8,1,DEMO
MPC002370,CROP020,Onion,Bihar,2024-02,3701.0,3405.0,3997.0,172.2,1,DEMO
MPC002371,CROP020,Onion,Bihar,2024-03,3517.0,3236.0,3798.0,116.6,1,DEMO
MPC002372,CROP020,Onion,Bihar,2024-04,3348.0,3080.0,3616.0,222.0,1,DEMO
MPC002373,CROP020,Onion,Bihar,2024-05,3240.0,2981.0,3499.0,44.1,1,DEMO
MPC002374,CROP020,Onion,Bihar,2024-06,3334.0,3067.0,3601.0,104.1,1,DEMO
MPC002375,CROP020,Onion,Bihar,2024-07,3165.0,2912.0,3418.0,48.5,1,DEMO
MPC002376,CROP020,Onion,Bihar,2024-08,2857.0,2628.0,3086.0,270.9,1,DEMO
MPC002377,CROP020,Onion,Bihar,2024-09,2993.0,2754.0,3232.0,18.9,1,DEMO
MPC002378,CROP020,Onion,Bihar,2024-10,3036.0,2793.0,3279.0,93.0,1,DEMO
MPC002379,CROP020,Onion,Bihar,2024-11,3336.0,3069.0,3603.0,86.3,1,DEMO
MPC002380,CROP020,Onion,Bihar,2024-12,3324.0,3058.0,3590.0,122.9,1,DEMO
MPC002381,CROP020,Onion,Bihar,2025-01,3894.0,3582.0,4206.0,203.3,1,DEMO
MPC002382,CROP020,Onion,Bihar,2025-02,3977.0,3659.0,4295.0,103.8,1,DEMO
MPC002383,CROP020,Onion,Bihar,2025-03,4192.0,3857.0,4527.0,72.8,1,DEMO
MPC002384,CROP020,Onion,Bihar,2025-04,3890.0,3579.0,4201.0,70.3,1,DEMO
MPC002385,CROP020,Onion,Bihar,2025-05,3467.0,3190.0,3744.0,71.7,1,DEMO
MPC002386,CROP020,Onion,Bihar,2025-06,3423.0,3149.0,3697.0,195.7,1,DEMO
MPC002387,CROP020,Onion,Bihar,2025-07,3288.0,3025.0,3551.0,166.1,1,DEMO
MPC002388,CROP020,Onion,Bihar,2025-08,3402.0,3130.0,3674.0,37.1,1,DEMO
MPC002389,CROP020,Onion,Bihar,2025-09,2935.0,2700.0,3170.0,111.5,1,DEMO
MPC002390,CROP020,Onion,Bihar,2025-10,3076.0,2830.0,3322.0,73.1,1,DEMO
MPC002391,CROP020,Onion,Bihar,2025-11,3509.0,3228.0,3790.0,135.7,1,DEMO
MPC002392,CROP020,Onion,Bihar,2025-12,3881.0,3571.0,4191.0,181.5,1,DEMO
MPC002393,CROP020,Onion,Bihar,2026-01,4036.0,3713.0,4359.0,166.7,1,DEMO
MPC002394,CROP020,Onion,Bihar,2026-02,3922.0,3608.0,4236.0,184.1,1,DEMO
MPC002395,CROP020,Onion,Bihar,2026-03,3912.0,3599.0,4225.0,109.6,1,DEMO
MPC002396,CROP020,Onion,Bihar,2026-04,4351.0,4003.0,4699.0,16.3,1,DEMO
MPC002397,CROP020,Onion,Bihar,2026-05,3868.0,3559.0,4177.0,280.1,1,DEMO
MPC002398,CROP020,Onion,Bihar,2026-06,3824.0,3518.0,4130.0,75.7,1,DEMO
MPC002399,CROP020,Onion,Bihar,2026-07,3480.0,3202.0,3758.0,68.8,1,DEMO
MPC002400,CROP020,Onion,Bihar,2026-08,3421.0,3147.0,3695.0,18.8,1,DEMO
MPC002401,CROP020,Onion,Maharashtra,2024-01,3234.0,2975.0,3493.0,42.4,1,DEMO
MPC002402,CROP020,Onion,Maharashtra,2024-02,3592.0,3305.0,3879.0,100.0,1,DEMO
MPC002403,CROP020,Onion,Maharashtra,2024-03,3365.0,3096.0,3634.0,157.0,1,DEMO
MPC002404,CROP020,Onion,Maharashtra,2024-04,3718.0,3421.0,4015.0,22.3,1,DEMO
MPC002405,CROP020,Onion,Maharashtra,2024-05,3535.0,3252.0,3818.0,177.0,1,DEMO
MPC002406,CROP020,Onion,Maharashtra,2024-06,3674.0,3380.0,3968.0,180.0,1,DEMO
MPC002407,CROP020,Onion,Maharashtra,2024-07,3373.0,3103.0,3643.0,67.1,1,DEMO
MPC002408,CROP020,Onion,Maharashtra,2024-08,3165.0,2912.0,3418.0,68.8,1,DEMO
MPC002409,CROP020,Onion,Maharashtra,2024-09,3057.0,2812.0,3302.0,97.3,1,DEMO
MPC002410,CROP020,Onion,Maharashtra,2024-10,2965.0,2728.0,3202.0,160.4,1,DEMO
MPC002411,CROP020,Onion,Maharashtra,2024-11,2926.0,2692.0,3160.0,100.7,1,DEMO
MPC002412,CROP020,Onion,Maharashtra,2024-12,3529.0,3247.0,3811.0,46.4,1,DEMO
MPC002413,CROP020,Onion,Maharashtra,2025-01,3838.0,3531.0,4145.0,33.7,1,DEMO
MPC002414,CROP020,Onion,Maharashtra,2025-02,3916.0,3603.0,4229.0,102.3,1,DEMO
MPC002415,CROP020,Onion,Maharashtra,2025-03,4076.0,3750.0,4402.0,180.6,1,DEMO
MPC002416,CROP020,Onion,Maharashtra,2025-04,3735.0,3436.0,4034.0,94.8,1,DEMO
MPC002417,CROP020,Onion,Maharashtra,2025-05,3672.0,3378.0,3966.0,125.8,1,DEMO
MPC002418,CROP020,Onion,Maharashtra,2025-06,3658.0,3365.0,3951.0,73.9,1,DEMO
MPC002419,CROP020,Onion,Maharashtra,2025-07,3566.0,3281.0,3851.0,248.0,1,DEMO
MPC002420,CROP020,Onion,Maharashtra,2025-08,3310.0,3045.0,3575.0,247.0,1,DEMO
MPC002421,CROP020,Onion,Maharashtra,2025-09,3140.0,2889.0,3391.0,146.8,1,DEMO
MPC002422,CROP020,Onion,Maharashtra,2025-10,3465.0,3188.0,3742.0,119.2,1,DEMO
MPC002423,CROP020,Onion,Maharashtra,2025-11,3114.0,2865.0,3363.0,167.2,1,DEMO
MPC002424,CROP020,Onion,Maharashtra,2025-12,3681.0,3387.0,3975.0,145.4,1,DEMO
MPC002425,CROP020,Onion,Maharashtra,2026-01,3994.0,3674.0,4314.0,183.3,1,DEMO
MPC002426,CROP020,Onion,Maharashtra,2026-02,3918.0,3605.0,4231.0,202.3,1,DEMO
MPC002427,CROP020,Onion,Maharashtra,2026-03,4013.0,3692.0,4334.0,246.3,1,DEMO
MPC002428,CROP020,Onion,Maharashtra,2026-04,3914.0,3601.0,4227.0,51.9,1,DEMO
MPC002429,CROP020,Onion,Maharashtra,2026-05,4276.0,3934.0,4618.0,180.5,1,DEMO
MPC002430,CROP020,Onion,Maharashtra,2026-06,3516.0,3235.0,3797.0,103.0,1,DEMO
MPC002431,CROP020,Onion,Maharashtra,2026-07,3606.0,3318.0,3894.0,145.0,1,DEMO
MPC002432,CROP020,Onion,Maharashtra,2026-08,3284.0,3021.0,3547.0,82.8,1,DEMO
MPC002433,CROP020,Onion,Rajasthan,2024-01,3777.0,3475.0,4079.0,147.6,1,DEMO
MPC002434,CROP020,Onion,Rajasthan,2024-02,3356.0,3088.0,3624.0,211.7,1,DEMO
MPC002435,CROP020,Onion,Rajasthan,2024-03,3767.0,3466.0,4068.0,202.9,1,DEMO
MPC002436,CROP020,Onion,Rajasthan,2024-04,3841.0,3534.0,4148.0,141.4,1,DEMO
MPC002437,CROP020,Onion,Rajasthan,2024-05,3558.0,3273.0,3843.0,303.3,1,DEMO
MPC002438,CROP020,Onion,Rajasthan,2024-06,2966.0,2729.0,3203.0,149.4,1,DEMO
MPC002439,CROP020,Onion,Rajasthan,2024-07,3197.0,2941.0,3453.0,234.5,1,DEMO
MPC002440,CROP020,Onion,Rajasthan,2024-08,2909.0,2676.0,3142.0,134.8,1,DEMO
MPC002441,CROP020,Onion,Rajasthan,2024-09,2694.0,2478.0,2910.0,389.2,1,DEMO
MPC002442,CROP020,Onion,Rajasthan,2024-10,2946.0,2710.0,3182.0,90.9,1,DEMO
MPC002443,CROP020,Onion,Rajasthan,2024-11,3279.0,3017.0,3541.0,21.1,1,DEMO
MPC002444,CROP020,Onion,Rajasthan,2024-12,3420.0,3146.0,3694.0,58.6,1,DEMO
MPC002445,CROP020,Onion,Rajasthan,2025-01,3777.0,3475.0,4079.0,314.9,1,DEMO
MPC002446,CROP020,Onion,Rajasthan,2025-02,3809.0,3504.0,4114.0,219.5,1,DEMO
MPC002447,CROP020,Onion,Rajasthan,2025-03,4203.0,3867.0,4539.0,128.1,1,DEMO
MPC002448,CROP020,Onion,Rajasthan,2025-04,4316.0,3971.0,4661.0,193.7,1,DEMO
MPC002449,CROP020,Onion,Rajasthan,2025-05,3638.0,3347.0,3929.0,110.2,1,DEMO
MPC002450,CROP020,Onion,Rajasthan,2025-06,3580.0,3294.0,3866.0,151.8,1,DEMO
MPC002451,CROP020,Onion,Rajasthan,2025-07,3242.0,2983.0,3501.0,87.8,1,DEMO
MPC002452,CROP020,Onion,Rajasthan,2025-08,3121.0,2871.0,3371.0,109.3,1,DEMO
MPC002453,CROP020,Onion,Rajasthan,2025-09,3146.0,2894.0,3398.0,176.8,1,DEMO
MPC002454,CROP020,Onion,Rajasthan,2025-10,3303.0,3039.0,3567.0,250.5,1,DEMO
MPC002455,CROP020,Onion,Rajasthan,2025-11,3345.0,3077.0,3613.0,306.7,1,DEMO
MPC002456,CROP020,Onion,Rajasthan,2025-12,3761.0,3460.0,4062.0,164.6,1,DEMO
MPC002457,CROP020,Onion,Rajasthan,2026-01,4069.0,3743.0,4395.0,54.1,1,DEMO
MPC002458,CROP020,Onion,Rajasthan,2026-02,4011.0,3690.0,4332.0,43.4,1,DEMO
MPC002459,CROP020,Onion,Rajasthan,2026-03,4205.0,3869.0,4541.0,30.3,1,DEMO
MPC002460,CROP020,Onion,Rajasthan,2026-04,4448.0,4092.0,4804.0,70.0,1,DEMO
MPC002461,CROP020,Onion,Rajasthan,2026-05,4034.0,3711.0,4357.0,167.5,1,DEMO
MPC002462,CROP020,Onion,Rajasthan,2026-06,3884.0,3573.0,4195.0,92.8,1,DEMO
MPC002463,CROP020,Onion,Rajasthan,2026-07,3274.0,3012.0,3536.0,166.7,1,DEMO
MPC002464,CROP020,Onion,Rajasthan,2026-08,2785.0,2562.0,3008.0,102.2,1,DEMO
MPC002465,CROP020,Onion,Tamil Nadu,2024-01,3395.0,3123.0,3667.0,187.8,1,DEMO
MPC002466,CROP020,Onion,Tamil Nadu,2024-02,3820.0,3514.0,4126.0,113.2,1,DEMO
MPC002467,CROP020,Onion,Tamil Nadu,2024-03,4011.0,3690.0,4332.0,129.1,1,DEMO
MPC002468,CROP020,Onion,Tamil Nadu,2024-04,3678.0,3384.0,3972.0,32.7,1,DEMO
MPC002469,CROP020,Onion,Tamil Nadu,2024-05,3513.0,3232.0,3794.0,359.6,1,DEMO
MPC002470,CROP020,Onion,Tamil Nadu,2024-06,3440.0,3165.0,3715.0,80.1,1,DEMO
MPC002471,CROP020,Onion,Tamil Nadu,2024-07,3255.0,2995.0,3515.0,48.7,1,DEMO
MPC002472,CROP020,Onion,Tamil Nadu,2024-08,3263.0,3002.0,3524.0,79.9,1,DEMO
MPC002473,CROP020,Onion,Tamil Nadu,2024-09,3021.0,2779.0,3263.0,136.3,1,DEMO
MPC002474,CROP020,Onion,Tamil Nadu,2024-10,2792.0,2569.0,3015.0,133.8,1,DEMO
MPC002475,CROP020,Onion,Tamil Nadu,2024-11,3196.0,2940.0,3452.0,258.9,1,DEMO
MPC002476,CROP020,Onion,Tamil Nadu,2024-12,3679.0,3385.0,3973.0,119.1,1,DEMO
MPC002477,CROP020,Onion,Tamil Nadu,2025-01,3754.0,3454.0,4054.0,89.3,1,DEMO
MPC002478,CROP020,Onion,Tamil Nadu,2025-02,3815.0,3510.0,4120.0,35.2,1,DEMO
MPC002479,CROP020,Onion,Tamil Nadu,2025-03,3906.0,3594.0,4218.0,123.7,1,DEMO
MPC002480,CROP020,Onion,Tamil Nadu,2025-04,3671.0,3377.0,3965.0,148.7,1,DEMO
MPC002481,CROP020,Onion,Tamil Nadu,2025-05,3605.0,3317.0,3893.0,94.6,1,DEMO
MPC002482,CROP020,Onion,Tamil Nadu,2025-06,3536.0,3253.0,3819.0,145.1,1,DEMO
MPC002483,CROP020,Onion,Tamil Nadu,2025-07,3412.0,3139.0,3685.0,241.1,1,DEMO
MPC002484,CROP020,Onion,Tamil Nadu,2025-08,2905.0,2673.0,3137.0,105.9,1,DEMO
MPC002485,CROP020,Onion,Tamil Nadu,2025-09,3112.0,2863.0,3361.0,143.7,1,DEMO
MPC002486,CROP020,Onion,Tamil Nadu,2025-10,3003.0,2763.0,3243.0,69.1,1,DEMO
MPC002487,CROP020,Onion,Tamil Nadu,2025-11,3342.0,3075.0,3609.0,228.7,1,DEMO
MPC002488,CROP020,Onion,Tamil Nadu,2025-12,3432.0,3157.0,3707.0,44.0,1,DEMO
MPC002489,CROP020,Onion,Tamil Nadu,2026-01,3921.0,3607.0,4235.0,40.2,1,DEMO
MPC002490,CROP020,Onion,Tamil Nadu,2026-02,4065.0,3740.0,4390.0,105.9,1,DEMO
MPC002491,CROP020,Onion,Tamil Nadu,2026-03,4148.0,3816.0,4480.0,94.9,1,DEMO
MPC002492,CROP020,Onion,Tamil Nadu,2026-04,4566.0,4201.0,4931.0,150.3,1,DEMO
MPC002493,CROP020,Onion,Tamil Nadu,2026-05,4036.0,3713.0,4359.0,152.6,1,DEMO
MPC002494,CROP020,Onion,Tamil Nadu,2026-06,3752.0,3452.0,4052.0,105.4,1,DEMO
MPC002495,CROP020,Onion,Tamil Nadu,2026-07,3367.0,3098.0,3636.0,89.1,1,DEMO
MPC002496,CROP020,Onion,Tamil Nadu,2026-08,3560.0,3275.0,3845.0,72.1,1,DEMO
MPC002497,CROP021,Tomato,Andhra Pradesh,2024-01,1981.0,1823.0,2139.0,169.8,1,DEMO
MPC002498,CROP021,Tomato,Andhra Pradesh,2024-02,1895.0,1743.0,2047.0,53.9,1,DEMO
MPC002499,CROP021,Tomato,Andhra Pradesh,2024-03,1968.0,1811.0,2125.0,32.0,1,DEMO
MPC002500,CROP021,Tomato,Andhra Pradesh,2024-04,2121.0,1951.0,2291.0,220.2,1,DEMO
MPC002501,CROP021,Tomato,Andhra Pradesh,2024-05,1994.0,1834.0,2154.0,90.0,1,DEMO
MPC002502,CROP021,Tomato,Andhra Pradesh,2024-06,1954.0,1798.0,2110.0,110.1,1,DEMO
MPC002503,CROP021,Tomato,Andhra Pradesh,2024-07,1663.0,1530.0,1796.0,154.2,1,DEMO
MPC002504,CROP021,Tomato,Andhra Pradesh,2024-08,1813.0,1668.0,1958.0,122.4,1,DEMO
MPC002505,CROP021,Tomato,Andhra Pradesh,2024-09,1543.0,1420.0,1666.0,213.5,1,DEMO
MPC002506,CROP021,Tomato,Andhra Pradesh,2024-10,1528.0,1406.0,1650.0,164.0,1,DEMO
MPC002507,CROP021,Tomato,Andhra Pradesh,2024-11,1713.0,1576.0,1850.0,303.0,1,DEMO
MPC002508,CROP021,Tomato,Andhra Pradesh,2024-12,1777.0,1635.0,1919.0,218.2,1,DEMO
MPC002509,CROP021,Tomato,Andhra Pradesh,2025-01,1951.0,1795.0,2107.0,192.2,1,DEMO
MPC002510,CROP021,Tomato,Andhra Pradesh,2025-02,2066.0,1901.0,2231.0,101.8,1,DEMO
MPC002511,CROP021,Tomato,Andhra Pradesh,2025-03,2076.0,1910.0,2242.0,166.9,1,DEMO
MPC002512,CROP021,Tomato,Andhra Pradesh,2025-04,2189.0,2014.0,2364.0,102.8,1,DEMO
MPC002513,CROP021,Tomato,Andhra Pradesh,2025-05,1940.0,1785.0,2095.0,60.7,1,DEMO
MPC002514,CROP021,Tomato,Andhra Pradesh,2025-06,1768.0,1627.0,1909.0,227.1,1,DEMO
MPC002515,CROP021,Tomato,Andhra Pradesh,2025-07,1632.0,1501.0,1763.0,247.6,1,DEMO
MPC002516,CROP021,Tomato,Andhra Pradesh,2025-08,1740.0,1601.0,1879.0,138.5,1,DEMO
MPC002517,CROP021,Tomato,Andhra Pradesh,2025-09,1561.0,1436.0,1686.0,42.4,1,DEMO
MPC002518,CROP021,Tomato,Andhra Pradesh,2025-10,1659.0,1526.0,1792.0,16.5,1,DEMO
MPC002519,CROP021,Tomato,Andhra Pradesh,2025-11,1806.0,1662.0,1950.0,88.7,1,DEMO
MPC002520,CROP021,Tomato,Andhra Pradesh,2025-12,1813.0,1668.0,1958.0,216.1,1,DEMO
MPC002521,CROP021,Tomato,Andhra Pradesh,2026-01,1991.0,1832.0,2150.0,103.4,1,DEMO
MPC002522,CROP021,Tomato,Andhra Pradesh,2026-02,2176.0,2002.0,2350.0,153.1,1,DEMO
MPC002523,CROP021,Tomato,Andhra Pradesh,2026-03,2315.0,2130.0,2500.0,73.6,1,DEMO
MPC002524,CROP021,Tomato,Andhra Pradesh,2026-04,2325.0,2139.0,2511.0,142.6,1,DEMO
MPC002525,CROP021,Tomato,Andhra Pradesh,2026-05,2043.0,1880.0,2206.0,126.1,1,DEMO
MPC002526,CROP021,Tomato,Andhra Pradesh,2026-06,2209.0,2032.0,2386.0,81.5,1,DEMO
MPC002527,CROP021,Tomato,Andhra Pradesh,2026-07,1954.0,1798.0,2110.0,103.6,1,DEMO
MPC002528,CROP021,Tomato,Andhra Pradesh,2026-08,1914.0,1761.0,2067.0,123.7,1,DEMO
MPC002529,CROP021,Tomato,Karnataka,2024-01,1999.0,1839.0,2159.0,130.1,1,DEMO
MPC002530,CROP021,Tomato,Karnataka,2024-02,1952.0,1796.0,2108.0,41.6,1,DEMO
MPC002531,CROP021,Tomato,Karnataka,2024-03,2074.0,1908.0,2240.0,49.7,1,DEMO
MPC002532,CROP021,Tomato,Karnataka,2024-04,1999.0,1839.0,2159.0,76.3,1,DEMO
MPC002533,CROP021,Tomato,Karnataka,2024-05,1843.0,1696.0,1990.0,93.0,1,DEMO
MPC002534,CROP021,Tomato,Karnataka,2024-06,1729.0,1591.0,1867.0,67.8,1,DEMO
MPC002535,CROP021,Tomato,Karnataka,2024-07,1730.0,1592.0,1868.0,133.8,1,DEMO
MPC002536,CROP021,Tomato,Karnataka,2024-08,1641.0,1510.0,1772.0,109.4,1,DEMO
MPC002537,CROP021,Tomato,Karnataka,2024-09,1557.0,1432.0,1682.0,189.1,1,DEMO
MPC002538,CROP021,Tomato,Karnataka,2024-10,1710.0,1573.0,1847.0,130.7,1,DEMO
MPC002539,CROP021,Tomato,Karnataka,2024-11,1704.0,1568.0,1840.0,52.1,1,DEMO
MPC002540,CROP021,Tomato,Karnataka,2024-12,1736.0,1597.0,1875.0,51.7,1,DEMO
MPC002541,CROP021,Tomato,Karnataka,2025-01,2328.0,2142.0,2514.0,86.4,1,DEMO
MPC002542,CROP021,Tomato,Karnataka,2025-02,2075.0,1909.0,2241.0,317.8,1,DEMO
MPC002543,CROP021,Tomato,Karnataka,2025-03,2120.0,1950.0,2290.0,207.6,1,DEMO
MPC002544,CROP021,Tomato,Karnataka,2025-04,2192.0,2017.0,2367.0,28.6,1,DEMO
MPC002545,CROP021,Tomato,Karnataka,2025-05,2041.0,1878.0,2204.0,84.4,1,DEMO
MPC002546,CROP021,Tomato,Karnataka,2025-06,1752.0,1612.0,1892.0,80.2,1,DEMO
MPC002547,CROP021,Tomato,Karnataka,2025-07,1895.0,1743.0,2047.0,182.9,1,DEMO
MPC002548,CROP021,Tomato,Karnataka,2025-08,1671.0,1537.0,1805.0,61.0,1,DEMO
MPC002549,CROP021,Tomato,Karnataka,2025-09,1806.0,1662.0,1950.0,188.1,1,DEMO
MPC002550,CROP021,Tomato,Karnataka,2025-10,1788.0,1645.0,1931.0,36.4,1,DEMO
MPC002551,CROP021,Tomato,Karnataka,2025-11,1846.0,1698.0,1994.0,84.0,1,DEMO
MPC002552,CROP021,Tomato,Karnataka,2025-12,2018.0,1857.0,2179.0,150.7,1,DEMO
MPC002553,CROP021,Tomato,Karnataka,2026-01,2109.0,1940.0,2278.0,102.0,1,DEMO
MPC002554,CROP021,Tomato,Karnataka,2026-02,2121.0,1951.0,2291.0,31.7,1,DEMO
MPC002555,CROP021,Tomato,Karnataka,2026-03,2153.0,1981.0,2325.0,118.4,1,DEMO
MPC002556,CROP021,Tomato,Karnataka,2026-04,2465.0,2268.0,2662.0,125.1,1,DEMO
MPC002557,CROP021,Tomato,Karnataka,2026-05,2061.0,1896.0,2226.0,131.4,1,DEMO
MPC002558,CROP021,Tomato,Karnataka,2026-06,1982.0,1823.0,2141.0,104.6,1,DEMO
MPC002559,CROP021,Tomato,Karnataka,2026-07,2010.0,1849.0,2171.0,52.7,1,DEMO
MPC002560,CROP021,Tomato,Karnataka,2026-08,1835.0,1688.0,1982.0,113.9,1,DEMO
MPC002561,CROP021,Tomato,Madhya Pradesh,2024-01,2020.0,1858.0,2182.0,56.7,1,DEMO
MPC002562,CROP021,Tomato,Madhya Pradesh,2024-02,2019.0,1857.0,2181.0,164.5,1,DEMO
MPC002563,CROP021,Tomato,Madhya Pradesh,2024-03,2082.0,1915.0,2249.0,270.7,1,DEMO
MPC002564,CROP021,Tomato,Madhya Pradesh,2024-04,1934.0,1779.0,2089.0,154.7,1,DEMO
MPC002565,CROP021,Tomato,Madhya Pradesh,2024-05,2068.0,1903.0,2233.0,135.0,1,DEMO
MPC002566,CROP021,Tomato,Madhya Pradesh,2024-06,2064.0,1899.0,2229.0,86.3,1,DEMO
MPC002567,CROP021,Tomato,Madhya Pradesh,2024-07,1678.0,1544.0,1812.0,115.2,1,DEMO
MPC002568,CROP021,Tomato,Madhya Pradesh,2024-08,1560.0,1435.0,1685.0,63.9,1,DEMO
MPC002569,CROP021,Tomato,Madhya Pradesh,2024-09,1734.0,1595.0,1873.0,220.3,1,DEMO
MPC002570,CROP021,Tomato,Madhya Pradesh,2024-10,1628.0,1498.0,1758.0,54.2,1,DEMO
MPC002571,CROP021,Tomato,Madhya Pradesh,2024-11,1848.0,1700.0,1996.0,209.7,1,DEMO
MPC002572,CROP021,Tomato,Madhya Pradesh,2024-12,1924.0,1770.0,2078.0,213.2,1,DEMO
MPC002573,CROP021,Tomato,Madhya Pradesh,2025-01,2081.0,1915.0,2247.0,164.5,1,DEMO
MPC002574,CROP021,Tomato,Madhya Pradesh,2025-02,2264.0,2083.0,2445.0,92.8,1,DEMO
MPC002575,CROP021,Tomato,Madhya Pradesh,2025-03,2093.0,1926.0,2260.0,110.1,1,DEMO
MPC002576,CROP021,Tomato,Madhya Pradesh,2025-04,1901.0,1749.0,2053.0,192.0,1,DEMO
MPC002577,CROP021,Tomato,Madhya Pradesh,2025-05,2011.0,1850.0,2172.0,255.0,1,DEMO
MPC002578,CROP021,Tomato,Madhya Pradesh,2025-06,1980.0,1822.0,2138.0,184.7,1,DEMO
MPC002579,CROP021,Tomato,Madhya Pradesh,2025-07,1933.0,1778.0,2088.0,29.0,1,DEMO
MPC002580,CROP021,Tomato,Madhya Pradesh,2025-08,1714.0,1577.0,1851.0,277.0,1,DEMO
MPC002581,CROP021,Tomato,Madhya Pradesh,2025-09,1762.0,1621.0,1903.0,93.5,1,DEMO
